id,x,y,z,w,color,type
930,9,-71,62,0,0,0
931,9,-70,61,0,0,0
932,9,-69,60,0,0,0
933,9,-68,59,0,0,0
934,9,-67,58,0,0,0
935,9,-66,57,0,0,0
936,9,-65,56,0,0,0
937,9,-64,55,0,0,0
938,9,-63,54,0,0,0
939,9,-62,53,0,0,0
940,9,-61,52,0,0,0
941,9,-60,51,0,0,0
942,9,-59,50,0,0,0
943,9,-58,49,0,0,0
944,9,-57,48,0,0,0
945,9,-56,47,0,0,0
946,9,-55,46,0,0,0
947,9,-54,45,0,0,0
948,9,-53,44,0,0,0
949,9,-52,43,0,0,0
950,9,-51,42,0,0,0
951,9,-50,41,0,0,0
952,9,-49,40,0,0,0
953,9,-48,39,0,0,0
954,9,-47,38,0,0,0
955,9,-46,37,0,0,0
956,9,-45,36,0,0,0
957,9,-44,35,0,0,0
958,9,-43,34,0,0,0
959,9,-42,33,0,0,0
960,9,-41,32,0,0,0
961,9,-40,31,0,0,0
962,9,-39,30,0,0,0
963,9,-38,29,0,0,0
964,9,-37,28,0,0,0
965,9,-36,27,0,0,0
966,9,-35,26,0,0,0
967,9,-34,25,0,0,0
968,9,-33,24,0,0,0
969,9,-32,23,0,0,0
970,9,-31,22,0,0,0
971,9,-30,21,0,0,0
972,9,-29,20,0,0,0
973,9,-28,19,0,0,0
974,9,-27,18,0,0,0
975,9,-26,17,0,0,0
976,9,-25,16,0,0,0
977,9,-24,15,0,0,0
978,9,-23,14,0,0,0
979,9,-22,13,0,0,0
980,9,-21,12,0,0,0
981,9,-20,11,0,0,0
982,9,-19,10,0,0,0
983,9,-18,9,0,0,0
984,9,-17,8,0,0,0
985,9,-16,7,0,0,0
986,9,-15,6,0,0,0
987,9,-14,5,0,0,0
988,9,-13,4,0,0,0
989,9,-12,3,0,0,0
990,9,-11,2,0,0,0
991,9,-10,1,0,0,0
992,9,-9,0,0,0,0
993,9,-8,-1,0,0,0
994,9,-7,-2,0,0,0
995,9,-6,-3,0,0,0
996,9,-5,-4,0,0,0
997,9,-4,-5,0,0,0
998,10,-5,-5,0,0,0
999,10,-6,-4,0,0,0
1000,10,-7,-3,0,0,0
1001,10,-8,-2,0,0,0
1002,10,-9,-1,0,0,0
1003,10,-10,0,0,0,0
1004,10,-11,1,0,0,0
1005,10,-12,2,0,0,0
1006,10,-13,3,0,0,0
1007,10,-14,4,0,0,0
1008,10,-15,5,0,0,0
1009,10,-16,6,0,0,0
1010,10,-17,7,0,0,0
1011,10,-18,8,0,0,0
1012,10,-19,9,0,0,0
1013,10,-20,10,0,0,0
1014,10,-21,11,0,0,0
1015,10,-22,12,0,0,0
1016,10,-23,13,0,0,0
1017,10,-24,14,0,0,0
1018,10,-25,15,0,0,0
1019,10,-26,16,0,0,0
1020,10,-27,17,0,0,0
1021,10,-28,18,0,0,0
1022,10,-29,19,0,0,0
1023,10,-30,20,0,0,0
1024,10,-31,21,0,0,0
1025,10,-32,22,0,0,0
1026,10,-33,23,0,0,0
1027,10,-34,24,0,0,0
1028,10,-35,25,0,0,0
1029,10,-36,26,0,0,0
1030,10,-37,27,0,0,0
1031,10,-38,28,0,0,0
1032,10,-39,29,0,0,0
1033,10,-40,30,0,0,0
1034,10,-41,31,0,0,0
1035,10,-42,32,0,0,0
1036,10,-43,33,0,0,0
1037,10,-44,34,0,0,0
1038,10,-45,35,0,0,0
1039,10,-46,36,0,0,0
1040,10,-47,37,0,0,0
1041,10,-48,38,0,0,0
1042,10,-49,39,0,0,0
1043,10,-50,40,0,0,0
1044,10,-51,41,0,0,0
1045,10,-52,42,0,0,0
1046,10,-53,43,0,0,0
1047,10,-54,44,0,0,0
1048,10,-55,45,0,0,0
1049,10,-56,46,0,0,0
1050,10,-57,47,0,0,0
1051,10,-58,48,0,0,0
1052,10,-59,49,0,0,0
1053,10,-60,50,0,0,0
1054,10,-61,51,0,0,0
1055,10,-62,52,0,0,0
1056,10,-63,53,0,0,0
1057,10,-64,54,0,0,0
1058,10,-65,55,0,0,0
1059,10,-66,56,0,0,0
1060,10,-67,57,0,0,0
1061,10,-68,58,0,0,0
1062,10,-69,59,0,0,0
1063,10,-70,60,0,0,0
1064,10,-71,61,0,0,0
1065,10,-72,62,0,0,0
1066,10,-73,63,0,0,0
1067,10,-74,64,0,0,0
1068,10,-75,65,0,0,0
1069,10,-76,66,0,0,0
1070,10,-77,67,0,0,0
1071,10,-78,68,0,0,0
1072,10,-79,69,0,0,0
1073,10,-80,70,0,0,0
1074,10,-81,71,0,0,0
1075,10,-82,72,0,0,0
1076,10,-83,73,0,0,0
1077,10,-84,74,0,0,0
1078,10,-85,75,0,0,0
1079,10,-86,76,0,0,0
1080,10,-87,77,0,0,0
1081,10,-88,78,0,0,0
1082,10,-89,79,0,0,0
1083,10,-90,80,0,0,0
1084,10,-91,81,0,0,0
1085,10,-92,82,0,0,0
1086,10,-93,83,0,0,0
1087,10,-94,84,0,0,0
1088,10,-95,85,0,0,0
1089,10,-96,86,0,0,0
1090,10,-97,87,0,0,0
1091,10,-98,88,0,0,0
1092,10,-99,89,0,0,0
1093,10,-100,90,0,0,0
1094,10,-101,91,0,0,0
1095,10,-102,92,0,0,0
1096,10,-103,93,0,0,0
1097,10,-104,94,0,0,0
1098,11,-104,93,0,0,0
1099,11,-103,92,0,0,0
1100,11,-102,91,0,0,0
1101,11,-101,90,0,0,0
1102,11,-100,89,0,0,0
1103,11,-99,88,0,0,0
1104,11,-98,87,0,0,0
1105,11,-97,86,0,0,0
1106,11,-96,85,0,0,0
1107,11,-95,84,0,0,0
1108,11,-94,83,0,0,0
1109,11,-93,82,0,0,0
1110,11,-92,81,0,0,0
1111,11,-91,80,0,0,0
1112,11,-90,79,0,0,0
1113,11,-89,78,0,0,0
1114,11,-88,77,0,0,0
1115,11,-87,76,0,0,0
1116,11,-86,75,0,0,0
1117,11,-85,74,0,0,0
1118,11,-84,73,0,0,0
1119,11,-83,72,0,0,0
1120,11,-82,71,0,0,0
1121,11,-81,70,0,0,0
1122,11,-80,69,0,0,0
1123,11,-79,68,0,0,0
1124,11,-78,67,0,0,0
1125,11,-77,66,0,0,0
1126,11,-76,65,0,0,0
1127,11,-75,64,0,0,0
1128,11,-74,63,0,0,0
1129,11,-73,62,0,0,0
1130,11,-72,61,0,0,0
1131,11,-71,60,0,0,0
1132,11,-70,59,0,0,0
1133,11,-69,58,0,0,0
1134,11,-68,57,0,0,0
1135,11,-67,56,0,0,0
1136,11,-66,55,0,0,0
1137,11,-65,54,0,0,0
1138,11,-64,53,0,0,0
1139,11,-63,52,0,0,0
1140,11,-62,51,0,0,0
1141,11,-61,50,0,0,0
1142,11,-60,49,0,0,0
1143,11,-59,48,0,0,0
1144,11,-58,47,0,0,0
1145,11,-57,46,0,0,0
1146,11,-56,45,0,0,0
1147,11,-55,44,0,0,0
1148,11,-54,43,0,0,0
1149,11,-53,42,0,0,0
1150,11,-52,41,0,0,0
1151,11,-51,40,0,0,0
1152,11,-50,39,0,0,0
1153,11,-49,38,0,0,0
1154,11,-48,37,0,0,0
1155,11,-47,36,0,0,0
1156,11,-46,35,0,0,0
1157,11,-45,34,0,0,0
1158,11,-44,33,0,0,0
1159,11,-43,32,0,0,0
1160,11,-42,31,0,0,0
1161,11,-41,30,0,0,0
1162,11,-40,29,0,0,0
1163,11,-39,28,0,0,0
1164,11,-38,27,0,0,0
1165,11,-37,26,0,0,0
1166,11,-36,25,0,0,0
1167,11,-35,24,0,0,0
1168,11,-34,23,0,0,0
1169,11,-33,22,0,0,0
1170,11,-32,21,0,0,0
1171,11,-31,20,0,0,0
1172,11,-30,19,0,0,0
1173,11,-29,18,0,0,0
1174,11,-28,17,0,0,0
1175,11,-27,16,0,0,0
1176,11,-26,15,0,0,0
1177,11,-25,14,0,0,0
1178,11,-24,13,0,0,0
1179,11,-23,12,0,0,0
1180,11,-22,11,0,0,0
1181,11,-21,10,0,0,0
1182,11,-20,9,0,0,0
1183,11,-19,8,0,0,0
1184,11,-18,7,0,0,0
1185,11,-17,6,0,0,0
1186,11,-16,5,0,0,0
1187,11,-15,4,0,0,0
1188,11,-14,3,0,0,0
1189,11,-13,2,0,0,0
1190,11,-12,1,0,0,0
1191,11,-11,0,0,0,0
1192,11,-10,-1,0,0,0
1193,11,-9,-2,0,0,0
1194,11,-8,-3,0,0,0
1195,11,-7,-4,0,0,0
1196,11,-6,-5,0,0,0
1197,12,-6,-6,0,0,0
1198,12,-7,-5,0,0,0
1199,12,-8,-4,0,0,0
1200,12,-9,-3,0,0,0
1201,12,-10,-2,0,0,0
1202,12,-11,-1,0,0,0
1203,12,-12,0,0,0,0
1204,12,-13,1,0,0,0
1205,12,-14,2,0,0,0
1206,12,-15,3,0,0,0
1207,12,-16,4,0,0,0
1208,12,-17,5,0,0,0
1209,12,-18,6,0,0,0
1210,12,-19,7,0,0,0
1211,12,-20,8,0,0,0
1212,12,-21,9,0,0,0
1213,12,-22,10,0,0,0
1214,12,-23,11,0,0,0
1215,12,-24,12,0,0,0
1216,12,-25,13,0,0,0
1217,12,-26,14,0,0,0
1218,12,-27,15,0,0,0
1219,12,-28,16,0,0,0
1220,12,-29,17,0,0,0
1221,12,-30,18,0,0,0
1222,12,-31,19,0,0,0
1223,12,-32,20,0,0,0
1224,12,-33,21,0,0,0
1225,12,-34,22,0,0,0
1226,12,-35,23,0,0,0
1227,12,-36,24,0,0,0
1228,12,-37,25,0,0,0
1229,12,-38,26,0,0,0
1230,12,-39,27,0,0,0
1231,12,-40,28,0,0,0
1232,12,-41,29,0,0,0
1233,12,-42,30,0,0,0
1234,12,-43,31,0,0,0
1235,12,-44,32,0,0,0
1236,12,-45,33,0,0,0
1237,12,-46,34,0,0,0
1238,12,-47,35,0,0,0
1239,12,-48,36,0,0,0
1240,12,-49,37,0,0,0
1241,12,-50,38,0,0,0
1242,12,-51,39,0,0,0
1243,12,-52,40,0,0,0
1244,12,-53,41,0,0,0
1245,12,-54,42,0,0,0
1246,12,-55,43,0,0,0
1247,12,-56,44,0,0,0
1248,12,-57,45,0,0,0
1249,12,-58,46,0,0,0
1250,12,-59,47,0,0,0
1251,12,-60,48,0,0,0
1252,12,-61,49,0,0,0
1253,12,-62,50,0,0,0
1254,12,-63,51,0,0,0
1255,12,-64,52,0,0,0
1256,12,-65,53,0,0,0
1257,12,-66,54,0,0,0
1258,12,-67,55,0,0,0
1259,12,-68,56,0,0,0
1260,12,-69,57,0,0,0
1261,12,-70,58,0,0,0
1262,12,-71,59,0,0,0
1263,12,-72,60,0,0,0
1264,12,-73,61,0,0,0
1265,12,-74,62,0,0,0
1266,12,-75,63,0,0,0
1267,12,-76,64,0,0,0
1268,12,-77,65,0,0,0
1269,12,-78,66,0,0,0
1270,12,-79,67,0,0,0
1271,12,-80,68,0,0,0
1272,12,-81,69,0,0,0
1273,12,-82,70,0,0,0
1274,12,-83,71,0,0,0
1275,12,-84,72,0,0,0
1276,12,-85,73,0,0,0
1277,12,-86,74,0,0,0
1278,12,-87,75,0,0,0
1279,12,-88,76,0,0,0
1280,12,-89,77,0,0,0
1281,12,-90,78,0,0,0
1282,12,-91,79,0,0,0
1283,12,-92,80,0,0,0
1284,12,-93,81,0,0,0
1285,12,-94,82,0,0,0
1286,12,-95,83,0,0,0
1287,12,-96,84,0,0,0
1288,12,-97,85,0,0,0
1289,12,-98,86,0,0,0
1290,12,-99,87,0,0,0
1291,12,-100,88,0,0,0
1292,12,-101,89,0,0,0
1293,12,-102,90,0,0,0
1294,12,-103,91,0,0,0
1295,12,-104,92,0,0,0
1296,12,-105,93,0,0,0
1297,13,-105,92,0,0,0
1298,13,-104,91,0,0,0
1299,13,-103,90,0,0,0
1300,13,-102,89,0,0,0
1301,13,-101,88,0,0,0
1302,13,-100,87,0,0,0
1303,13,-99,86,0,0,0
1304,13,-98,85,0,0,0
1305,13,-97,84,0,0,0
1306,13,-96,83,0,0,0
1307,13,-95,82,0,0,0
1308,13,-94,81,0,0,0
1309,13,-93,80,0,0,0
1310,13,-92,79,0,0,0
1311,13,-91,78,0,0,0
1312,13,-90,77,0,0,0
1313,13,-89,76,0,0,0
1314,13,-88,75,0,0,0
1315,13,-87,74,0,0,0
1316,13,-86,73,0,0,0
1317,13,-85,72,0,0,0
1318,13,-84,71,0,0,0
1319,13,-83,70,0,0,0
1320,13,-82,69,0,0,0
1321,13,-81,68,0,0,0
1322,13,-80,67,0,0,0
1323,13,-79,66,0,0,0
1324,13,-78,65,0,0,0
1325,13,-77,64,0,0,0
1326,13,-76,63,0,0,0
1327,13,-75,62,0,0,0
1328,13,-74,61,0,0,0
1329,13,-73,60,0,0,0
1330,13,-72,59,0,0,0
1331,13,-71,58,0,0,0
1332,13,-70,57,0,0,0
1333,13,-69,56,0,0,0
1334,13,-68,55,0,0,0
1335,13,-67,54,0,0,0
1336,13,-66,53,0,0,0
1337,13,-65,52,0,0,0
1338,13,-64,51,0,0,0
1339,13,-63,50,0,0,0
1340,13,-62,49,0,0,0
1341,13,-61,48,0,0,0
1342,13,-60,47,0,0,0
1343,13,-59,46,0,0,0
1344,13,-58,45,0,0,0
1345,13,-57,44,0,0,0
1346,13,-56,43,0,0,0
1347,13,-55,42,0,0,0
1348,13,-54,41,0,0,0
1349,13,-53,40,0,0,0
1350,13,-52,39,0,0,0
1351,13,-51,38,0,0,0
1352,13,-50,37,0,0,0
1353,13,-49,36,0,0,0
1354,13,-48,35,0,0,0
1355,13,-47,34,0,0,0
1356,13,-46,33,0,0,0
1357,13,-45,32,0,0,0
1358,13,-44,31,0,0,0
1359,13,-43,30,0,0,0
1360,13,-42,29,0,0,0
1361,13,-41,28,0,0,0
1362,13,-40,27,0,0,0
1363,13,-39,26,0,0,0
1364,13,-38,25,0,0,0
1365,13,-37,24,0,0,0
1366,13,-36,23,0,0,0
1367,13,-35,22,0,0,0
1368,13,-34,21,0,0,0
1369,13,-33,20,0,0,0
1370,13,-32,19,0,0,0
1371,13,-31,18,0,0,0
1372,13,-30,17,0,0,0
1373,13,-29,16,0,0,0
1374,13,-28,15,0,0,0
1375,13,-27,14,0,0,0
1376,13,-26,13,0,0,0
1377,13,-25,12,0,0,0
1378,13,-24,11,0,0,0
1379,13,-23,10,0,0,0
1380,13,-22,9,0,0,0
1381,13,-21,8,0,0,0
1382,13,-20,7,0,0,0
1383,13,-19,6,0,0,0
1384,13,-18,5,0,0,0
1385,13,-17,4,0,0,0
1386,13,-16,3,0,0,0
1387,13,-15,2,0,0,0
1388,13,-14,1,0,0,0
1389,13,-13,0,0,0,0
1390,13,-12,-1,0,0,0
1391,13,-11,-2,0,0,0
1392,13,-10,-3,0,0,0
1393,13,-9,-4,0,0,0
1394,13,-8,-5,0,0,0
1395,13,-7,-6,0,0,0
1396,13,-6,-7,0,0,0
1397,14,-7,-7,0,0,0
1398,14,-8,-6,0,0,0
1399,14,-9,-5,0,0,0
1400,14,-10,-4,0,0,0
1401,14,-11,-3,0,0,0
1402,14,-12,-2,0,0,0
1403,14,-13,-1,0,0,0
1404,14,-14,0,0,0,0
1405,14,-15,1,0,0,0
1406,14,-16,2,0,0,0
1407,14,-17,3,0,0,0
1408,14,-18,4,0,0,0
1409,14,-19,5,0,0,0
1410,14,-20,6,0,0,0
1411,14,-21,7,0,0,0
1412,14,-22,8,0,0,0
1413,14,-23,9,0,0,0
1414,14,-24,10,0,0,0
1415,14,-25,11,0,0,0
1416,14,-26,12,0,0,0
1417,14,-27,13,0,0,0
1418,14,-28,14,0,0,0
1419,14,-29,15,0,0,0
1420,14,-30,16,0,0,0
1421,14,-31,17,0,0,0
1422,14,-32,18,0,0,0
1423,14,-33,19,0,0,0
1424,14,-34,20,0,0,0
1425,14,-35,21,0,0,0
1426,14,-36,22,0,0,0
1427,14,-37,23,0,0,0
1428,14,-38,24,0,0,0
1429,14,-39,25,0,0,0
1430,14,-40,26,0,0,0
1431,14,-41,27,0,0,0
1432,14,-42,28,0,0,0
1433,14,-43,29,0,0,0
1434,14,-44,30,0,0,0
1435,14,-45,31,0,0,0
1436,14,-46,32,0,0,0
1437,14,-47,33,0,0,0
1438,14,-48,34,0,0,0
1439,14,-49,35,0,0,0
1440,14,-50,36,0,0,0
1441,14,-51,37,0,0,0
1442,14,-52,38,0,0,0
1443,14,-53,39,0,0,0
1444,14,-54,40,0,0,0
1445,14,-55,41,0,0,0
1446,14,-56,42,0,0,0
1447,14,-57,43,0,0,0
1448,14,-58,44,0,0,0
1449,14,-59,45,0,0,0
1450,14,-60,46,0,0,0
1451,14,-61,47,0,0,0
1452,14,-62,48,0,0,0
1453,14,-63,49,0,0,0
1454,14,-64,50,0,0,0
1455,14,-65,51,0,0,0
1456,14,-66,52,0,0,0
1457,14,-67,53,0,0,0
1458,14,-68,54,0,0,0
1459,14,-69,55,0,0,0
1460,14,-70,56,0,0,0
1461,14,-71,57,0,0,0
1462,14,-72,58,0,0,0
1463,14,-73,59,0,0,0
1464,14,-74,60,0,0,0
1465,14,-75,61,0,0,0
1466,14,-76,62,0,0,0
1467,14,-77,63,0,0,0
1468,14,-78,64,0,0,0
1469,14,-79,65,0,0,0
1470,14,-80,66,0,0,0
1471,14,-81,67,0,0,0
1472,14,-82,68,0,0,0
1473,14,-83,69,0,0,0
1474,14,-84,70,0,0,0
1475,14,-85,71,0,0,0
1476,14,-86,72,0,0,0
1477,14,-87,73,0,0,0
1478,14,-88,74,0,0,0
1479,14,-89,75,0,0,0
1480,14,-90,76,0,0,0
1481,14,-91,77,0,0,0
1482,14,-92,78,0,0,0
1483,14,-93,79,0,0,0
1484,14,-94,80,0,0,0
1485,14,-95,81,0,0,0
1486,14,-96,82,0,0,0
1487,14,-97,83,0,0,0
1488,14,-98,84,0,0,0
1489,14,-99,85,0,0,0
1490,14,-100,86,0,0,0
1491,14,-101,87,0,0,0
1492,14,-102,88,0,0,0
1493,14,-103,89,0,0,0
1494,14,-104,90,0,0,0
1495,14,-105,91,0,0,0
1496,15,-106,91,0,0,0
1497,15,-105,90,0,0,0
1498,15,-104,89,0,0,0
1499,15,-103,88,0,0,0
1500,15,-102,87,0,0,0
1501,15,-101,86,0,0,0
1502,15,-100,85,0,0,0
1503,15,-99,84,0,0,0
1504,15,-98,83,0,0,0
1505,15,-97,82,0,0,0
1506,15,-96,81,0,0,0
1507,15,-95,80,0,0,0
1508,15,-94,79,0,0,0
1509,15,-93,78,0,0,0
1510,15,-92,77,0,0,0
1511,15,-91,76,0,0,0
1512,15,-90,75,0,0,0
1513,15,-89,74,0,0,0
1514,15,-88,73,0,0,0
1515,15,-87,72,0,0,0
1516,15,-86,71,0,0,0
1517,15,-85,70,0,0,0
1518,15,-84,69,0,0,0
1519,15,-83,68,0,0,0
1520,15,-82,67,0,0,0
1521,15,-81,66,0,0,0
1522,15,-80,65,0,0,0
1523,15,-79,64,0,0,0
1524,15,-78,63,0,0,0
1525,15,-77,62,0,0,0
1526,15,-76,61,0,0,0
1527,15,-75,60,0,0,0
1528,15,-74,59,0,0,0
1529,15,-73,58,0,0,0
1530,15,-72,57,0,0,0
1531,15,-71,56,0,0,0
1532,15,-70,55,0,0,0
1533,15,-69,54,0,0,0
1534,15,-68,53,0,0,0
1535,15,-67,52,0,0,0
1536,15,-66,51,0,0,0
1537,15,-65,50,0,0,0
1538,15,-64,49,0,0,0
1539,15,-63,48,0,0,0
1540,15,-62,47,0,0,0
1541,15,-61,46,0,0,0
1542,15,-60,45,0,0,0
1543,15,-59,44,0,0,0
1544,15,-58,43,0,0,0
1545,15,-57,42,0,0,0
1546,15,-56,41,0,0,0
1547,15,-55,40,0,0,0
1548,15,-54,39,0,0,0
1549,15,-53,38,0,0,0
1550,15,-52,37,0,0,0
1551,15,-51,36,0,0,0
1552,15,-50,35,0,0,0
1553,15,-49,34,0,0,0
1554,15,-48,33,0,0,0
1555,15,-47,32,0,0,0
1556,15,-46,31,0,0,0
1557,15,-45,30,0,0,0
1558,15,-44,29,0,0,0
1559,15,-43,28,0,0,0
1560,15,-42,27,0,0,0
1561,15,-41,26,0,0,0
1562,15,-40,25,0,0,0
1563,15,-39,24,0,0,0
1564,15,-38,23,0,0,0
1565,15,-37,22,0,0,0
1566,15,-36,21,0,0,0
1567,15,-35,20,0,0,0
1568,15,-34,19,0,0,0
1569,15,-33,18,0,0,0
1570,15,-32,17,0,0,0
1571,15,-31,16,0,0,0
1572,15,-30,15,0,0,0
1573,15,-29,14,0,0,0
1574,15,-28,13,0,0,0
1575,15,-27,12,0,0,0
1576,15,-26,11,0,0,0
1577,15,-25,10,0,0,0
1578,15,-24,9,0,0,0
1579,15,-23,8,0,0,0
1580,15,-22,7,0,0,0
1581,15,-21,6,0,0,0
1582,15,-19,4,0,0,0
1583,15,-18,3,0,0,0
1584,15,-17,2,0,0,0
1585,15,-16,1,0,0,0
1586,15,-15,0,0,0,0
1587,15,-14,-1,0,0,0
1588,15,-13,-2,0,0,0
1589,15,-12,-3,0,0,0
1590,15,-11,-4,0,0,0
1591,15,-10,-5,0,0,0
1592,15,-9,-6,0,0,0
1593,15,-8,-7,0,0,0
1594,15,-7,-8,0,0,0
1595,15,-6,-9,0,0,0
1596,15,-5,-10,0,0,0
1597,15,-20,5,0,0,0
